"","fiscal_year","encounter_count"
"5507",2020,13
"5508",2020,2
"5509",2020,2
"5510",2020,5
"5511",2020,2
"5512",2020,2
"5513",2020,1
"5514",2020,1
"5515",2020,4
"5516",2020,16
"5517",2020,5
"5518",2020,7
"5519",2020,117
"5520",2020,43
"5521",2020,23
"5522",2020,74
"5523",2020,40
"5524",2020,1
"5525",2020,9
"5526",2020,10
"5527",2020,1
"5528",2020,7
"5529",2020,2
"5530",2020,6
"5531",2020,2
"5532",2020,1
"5533",2020,3
"5534",2020,1
"5535",2020,1
"5536",2020,4
"5537",2020,1
"5538",2020,2
"5539",2020,5
"5540",2020,61
"5541",2020,11
"5542",2020,1
"5543",2020,1
"5544",2020,2
"5545",2020,2
"5546",2020,23
"5547",2020,4
"5548",2020,56
"5549",2020,2
"5550",2020,57
"5551",2020,5
"5552",2020,2
"5553",2020,18
"5554",2020,1
"5555",2020,2
"5556",2020,4
"5557",2020,35
"5558",2020,1
"5559",2020,45
"5560",2020,2
"5561",2020,16
"5562",2020,1
"5563",2020,316
"5564",2020,3
"5565",2020,4
"5566",2020,1229
"5567",2020,185
"5568",2020,120
"5569",2020,1101
"5570",2020,6
"5571",2020,2868
"5572",2020,87
"5573",2020,472
"5574",2020,148
"5575",2020,521
"5576",2020,19
"5577",2020,146
"5578",2020,6
"5579",2020,7
"5580",2020,158
"5581",2020,14
"5582",2020,7
"5583",2020,416
"5584",2020,3
"5585",2020,919
"5586",2020,20
"5587",2020,63
"5588",2020,10
"5589",2020,68
"5590",2020,3
"5591",2020,5
"5592",2020,1
"5593",2020,16
"5594",2020,6
"5595",2020,1
"5596",2020,22
"5597",2020,19
"5598",2020,6
"5599",2020,15
"5600",2020,5
"5601",2020,5
"5602",2020,63
"5603",2020,27
"5604",2020,19
"5605",2020,107
"5606",2020,106
"5607",2020,6
"5608",2020,5
"5609",2020,2
"5610",2020,12
"5611",2020,23
"5612",2020,2
"5613",2020,1
"5614",2020,14
"5615",2020,4
"5616",2020,10
"5617",2020,24
"5618",2020,39
"5619",2020,7
"5620",2020,77
"5621",2020,10
"5622",2020,15
"5623",2020,2
"5624",2020,1
"5625",2020,1
"5626",2020,6
"5627",2020,49
"5628",2020,23
"5629",2020,40
"5630",2020,2
"5631",2020,115
"5632",2020,4
"5633",2020,274
"5634",2020,6
"5635",2020,2
"5636",2020,2642
"5637",2020,252
"5638",2020,4
"5639",2020,1
"5640",2020,76
"5641",2020,6
"5642",2020,1
"5643",2020,1
"5644",2020,19
"5645",2020,9
"5646",2020,2
"5647",2020,177
"5648",2020,2
"5649",2020,1
"5650",2020,4
"5651",2020,8
"5652",2020,4
"5653",2020,90
"5654",2020,4
"5655",2020,14
"5656",2020,4
"5657",2020,20
"5658",2020,1
"5659",2020,5
"5660",2020,8
"5661",2020,2
"5662",2020,45
"5663",2020,7
"5664",2020,43
"5665",2020,14
"5666",2020,5
"5667",2020,1
"5668",2020,82
"5669",2020,5
"5670",2020,5
"5671",2020,5108
"5672",2020,238
"5673",2020,8
"5674",2020,1
"5675",2020,19
"5676",2020,1
"5677",2020,1
"5678",2020,1
"5679",2020,1
"5680",2020,4
"5681",2020,2
"5682",2020,1
"5683",2020,171
"5684",2020,21
"5685",2020,5
"5686",2020,3
"5687",2020,10
"5688",2020,4
"5689",2020,2
"5690",2020,18
"5691",2020,2
"5692",2020,14
"5693",2020,4
"5694",2020,20
"5695",2020,9
"5696",2020,10
"5697",2020,3
"5698",2020,3
"5699",2020,188
"5700",2020,73
"5701",2020,105
"5702",2020,19
"5703",2020,30
"5704",2020,8
"5705",2020,97
"5706",2020,14
"5707",2020,125
"5708",2020,13
"5709",2020,980
"5710",2020,104
"5711",2020,3
"5712",2020,2
"5713",2020,2
"5714",2020,1
"5715",2020,1
"5716",2020,1
"5717",2020,7
"5718",2020,4
"5719",2020,1
"5720",2020,88
"5721",2020,1
"5722",2020,4
"5723",2020,0
"5724",2020,2
"5725",2020,0
"5726",2020,1
"5727",2020,0
"5728",2020,12
"5729",2020,2
"5730",2020,1
"5731",2020,0
"5732",2020,3
"5733",2020,1
"5734",2020,8
"5735",2020,33
"5736",2020,2
"5737",2020,49
"5738",2020,2
"5739",2020,50
"5740",2020,148
"5741",2020,6
"5742",2020,263
"5743",2020,41
"5744",2020,29
"5745",2020,9
"5746",2020,2
"5747",2020,1
"5748",2020,9
"5749",2020,4
"5750",2020,78
"5751",2020,98
"5752",2020,138
"5753",2020,21
"5754",2020,238
"5755",2020,19
"5756",2020,268
"5757",2020,28
"5758",2020,2
"5759",2020,904
"5760",2020,64
"5761",2020,1
"5762",2020,4
"5763",2020,7411
"5764",2020,842
"5765",2020,35
"5766",2020,16
"5767",2020,6
"5768",2020,30
"5769",2020,2
"5770",2020,2
"5771",2020,3
"5772",2020,2
"5773",2020,4
"5774",2020,1
"5775",2020,1
"5776",2020,9
"5777",2020,1
"5778",2020,20
"5779",2020,41
"5780",2020,3
"5781",2020,3
"5782",2020,398
"5783",2020,17
"5784",2020,2
"5785",2020,4
"5786",2020,1
"5787",2020,1
"5788",2020,2
"5789",2020,10
"5790",2020,6
"5791",2020,485
"5792",2020,5
"5793",2020,2
"5794",2020,1
"5795",2020,2
"5796",2020,4
"5797",2020,13
"5798",2020,67
"5799",2020,6
"5800",2020,2
"5801",2020,2
"5802",2020,2
"5803",2020,5
"5804",2020,3
"5805",2020,6
"5806",2020,2
"5807",2020,1
"5808",2020,236
"5809",2020,17
"5810",2020,3
"5811",2020,1
"5812",2020,1
"5813",2020,4
"5814",2020,11
"5815",2020,72
"5816",2020,36
"5817",2020,1
"5818",2020,72
"5819",2020,7
"5820",2020,1
"5821",2020,3
"5822",2020,5
"5823",2020,1
"5824",2020,9
"5825",2020,1
"5826",2020,1
"5827",2020,1
"5828",2020,2
"5829",2020,15
"5830",2020,5
"5831",2020,1
"5832",2020,28
"5833",2020,19
"5834",2020,7
"5835",2020,1
"5836",2020,7
"5837",2020,7
"5838",2020,4
"5839",2020,1
"5840",2020,28
"5841",2020,21
"5842",2020,1
"5843",2020,2
"5844",2020,2
"5845",2020,1
"5846",2020,3
"5847",2020,72
"5848",2020,9
"5849",2020,20
"5850",2020,6
"5851",2020,1
"5852",2020,1
"5853",2020,2
"5854",2020,3
"5855",2020,2
"5856",2020,2
"5857",2020,4
"5858",2020,1
"5859",2020,3
"5860",2020,2
"5861",2020,3
"5862",2020,2
"5863",2020,32
"5864",2020,4
"5865",2020,12
"5866",2020,592
"5867",2020,35
"5868",2020,10
"5869",2020,5
"5870",2020,2
"5871",2020,1
"5872",2020,10
"5873",2020,4
"5874",2020,1
"5875",2020,61
"5876",2020,37
"5877",2020,248
"5878",2020,5
"5879",2020,2
"5880",2020,2
"5881",2020,3
"5882",2020,1
"5883",2020,3
"5884",2020,1
"5885",2020,7
"5886",2020,2
"5887",2020,1
"5888",2020,1
"5889",2020,10
"5890",2020,1
"5891",2020,1
"5892",2020,4
"5893",2020,7
"5894",2020,3
"5895",2020,16
"5896",2020,10
"5897",2020,1
"5898",2020,1
"5899",2020,1
"5900",2020,1
"5901",2020,4
"5902",2020,2
"5903",2020,162
"5904",2020,4
"5905",2020,2
"5906",2020,3
"5907",2020,1
"5908",2020,7
"5909",2020,91
"5910",2020,1
"5911",2020,1
"5912",2020,16
"5913",2020,5
"5914",2020,23
"5915",2020,231
"5916",2020,13
"5917",2020,2
"5918",2020,1
"5919",2020,8
"5920",2020,3
"5921",2020,49
"5922",2020,36
"5923",2020,111
"5924",2020,1
"5925",2020,7
"5926",2020,1
"5927",2020,2
"5928",2020,1
"5929",2020,1
"5930",2020,2
"5931",2020,6
"5932",2020,4
"5933",2020,39
"5934",2020,2
"5935",2020,30
"5936",2020,2
"5937",2020,14
"5938",2020,35
"5939",2020,18
"5940",2020,1
"5941",2020,1
"5942",2020,24
"5943",2020,43
"5944",2020,2
"5945",2020,15
"5946",2020,1
"5947",2020,6
"5948",2020,1
"5949",2020,4
"5950",2020,2
"5951",2020,6
"5952",2020,18
"5953",2020,2
"5954",2020,238
"5955",2020,18
"5956",2020,3
"5957",2020,8
"5958",2020,14
"5959",2020,2
"5960",2020,116
"5961",2020,112
"5962",2020,31
"5963",2020,7
"5964",2020,498
"5965",2020,3
"5966",2020,307
"5967",2020,3
"5968",2020,18
"5969",2020,6
"5970",2020,26
"5971",2020,5
"5972",2020,1
"5973",2020,3
"5974",2020,2
"5975",2020,8
"5976",2020,4
"5977",2020,1
"5978",2020,2
"5979",2020,8
"5980",2020,10
"5981",2020,546
"5982",2020,24
"5983",2020,2
"5984",2020,1
"5985",2020,1
"5986",2020,3
"5987",2020,54
"5988",2020,8
"5989",2020,358
"5990",2020,2
"5991",2020,4
"5992",2020,1
"5993",2020,3
"5994",2020,4
"5995",2020,1
"5996",2020,3
"5997",2020,1
"5998",2020,10
"5999",2020,23
"6000",2020,1
"6001",2020,39
"6002",2020,15
"6003",2020,1
"6004",2020,21
"6005",2020,11
"6006",2020,1
"6007",2020,11
"6008",2020,1
"6009",2020,5
"6010",2020,4
"6011",2020,4
"6012",2020,9
"6013",2020,2
"6014",2020,14
"6015",2020,85
"6016",2020,16
"6017",2020,39
"6018",2020,120
"6019",2020,49
"6020",2020,21
"6021",2020,33
"6022",2020,44
"6023",2020,31
"6024",2020,48
"6025",2020,54
"6026",2020,78
"6027",2020,9
"6028",2020,18
"6029",2020,404
"6030",2020,22
"6031",2020,135
"6032",2020,14
"6033",2020,15
"6034",2020,5
"6035",2020,18
"6036",2020,137
"6037",2020,2
"6038",2020,1
"6039",2020,2
"6040",2020,1
"6041",2020,1
"6042",2020,2
"6043",2020,2
"6044",2020,2
"6045",2020,3
"6046",2020,4
"6047",2020,19
"6048",2020,26
"6049",2020,3
"6050",2020,1
"6051",2020,6
"6052",2020,2
"6053",2020,7
"6054",2020,9
"6055",2020,18
"6056",2020,28
"6057",2020,80
"6058",2020,4
"6059",2020,19
"6060",2020,1
"6061",2020,14
"6062",2020,16
"6063",2020,9
"6064",2020,2
"6065",2020,1
"6066",2020,35
"6067",2020,51
"6068",2020,5
"6069",2020,2
"6070",2020,53
"6071",2020,48
"6072",2020,2
"6073",2020,3
"6074",2020,5
"6075",2020,15
"6076",2020,5
"6077",2020,2
"6078",2020,8
"6079",2020,2
"6080",2020,5
"6081",2020,4
"6082",2020,3
"6083",2020,1
"6084",2020,18
"6085",2020,54
"6086",2020,1
"6087",2020,105
"6088",2020,1
"6089",2020,6
"6090",2020,3
"6091",2020,4
"6092",2020,5
"6093",2020,3
"6094",2020,4
"6095",2020,1
"6096",2020,167
"6097",2020,4
"6098",2020,5
"6099",2020,12
"6100",2020,39
"6101",2020,46
"6102",2020,3
"6103",2020,1
"6104",2020,61
"6105",2020,1
"6106",2020,473
"6107",2020,4
"6108",2020,8
"6109",2020,36
"6110",2020,62
"6111",2020,1
"6112",2020,29
"6113",2020,5
"6114",2020,13
"6115",2020,1
"6116",2020,1
"6117",2020,4
"6118",2020,1
"6119",2020,58
"6120",2020,30
"6121",2020,1
"6122",2020,3
"6123",2020,40
"6124",2020,1
"6125",2020,23
"6126",2020,1
"6127",2020,18
"6128",2020,28
"6129",2020,66
"6130",2020,3
"6131",2020,11
"6132",2020,38
"6133",2020,1
"6134",2020,17
"6135",2020,1
"6136",2020,1
"6137",2020,13
"6138",2020,41
"6139",2020,6
"6140",2020,1
"6141",2020,1
"6142",2020,2
"6143",2020,1
"6144",2020,10
"6145",2020,12
"6146",2020,1
"6147",2020,2
"6148",2020,4
"6149",2020,69
"6150",2020,4
"6151",2020,5
"6152",2020,1
"6153",2020,9
"6154",2020,5
"6155",2020,1
"6156",2020,13
"6157",2020,1
"6158",2020,11
"6159",2020,5
"6160",2020,2
"6161",2020,1
"6162",2020,33
"6163",2020,1
"6164",2020,6
"6165",2020,5
"6166",2020,4
"6167",2020,21
"6168",2020,22
"6169",2020,2
"6170",2020,1
"6171",2020,2
"6172",2020,12
"6173",2020,2
"6174",2020,58
"6175",2020,2
"6176",2020,2
"6177",2020,41
"6178",2020,1
"6179",2020,15
"6180",2020,33
"6181",2020,13
"6182",2020,68
"6183",2020,5
"6184",2020,92
"6185",2020,1
"6186",2020,17
"6187",2020,40
"6188",2020,3
"6189",2020,1
"6190",2020,1
"6191",2020,2
"6192",2020,2
"6193",2020,3
"6194",2020,1
"6195",2020,1
"6196",2020,37
"6197",2020,18
"6198",2020,3
"6199",2020,1
"6200",2020,2
"6201",2020,3
"6202",2020,3
"6203",2020,2
"6204",2020,17
"6205",2020,1
"6206",2020,3
"6207",2020,20
"6208",2020,12
"6209",2020,1
"6210",2020,2
"6211",2020,1
"6212",2020,3
"6213",2020,18
"6214",2020,12
"6215",2020,240
"6216",2020,1
"6217",2020,3
"6218",2020,27
"6219",2020,7
"6220",2020,9
"6221",2020,12
"6222",2020,1
"6223",2020,5
"6224",2020,16
"6225",2020,1
"6226",2020,8
"6227",2020,22
"6228",2020,28
"6229",2020,1
"6230",2020,1
"6231",2020,43
"6232",2020,21
"6233",2020,5
"6234",2020,25
"6235",2020,57
"6236",2020,2
"6237",2020,2
"6238",2020,5
"6239",2020,4
"6240",2020,1
"6241",2020,2
"6242",2020,12
"6243",2020,2
"6244",2020,1
"6245",2020,1
"6246",2020,2
"6247",2020,6
"6248",2020,4
"6249",2020,2
"6250",2020,31
"6251",2020,9
"6252",2020,148
"6253",2020,183
"6254",2020,7
"6255",2020,24
"6256",2020,8
"6257",2020,12
"6258",2020,24
"6259",2020,3
"6260",2020,12
"6261",2020,8
"6262",2020,4
"6263",2020,1
"6264",2020,1
"6265",2020,3
"6266",2020,2
"6267",2020,2
"6268",2020,4
"6269",2020,2
"6270",2020,6
"6271",2020,4
"6272",2020,386
"6273",2020,41
"6274",2020,2
"6275",2020,7
"6276",2020,14
"6277",2020,18
"6278",2020,33
"6279",2020,173
"6280",2020,172
"6281",2020,57
"6282",2020,1
"6283",2020,405
"6284",2020,123
"6285",2020,618
"6286",2020,3
"6287",2020,101
"6288",2020,118
"6289",2020,97
"6290",2020,24
"6291",2020,4
"6292",2020,1
"6293",2020,1
"6294",2020,2
"6295",2020,75
"6296",2020,1
"6297",2020,25
"6298",2020,235
"6299",2020,2
"6300",2020,1
"6301",2020,3
"6302",2020,2
"6303",2020,2
"6304",2020,1
"6305",2020,11
"6306",2020,5
"6307",2020,44
"6308",2020,86
"6309",2020,1
"6310",2020,26
"6311",2020,2
"6312",2020,1
"6313",2020,14
"6314",2020,9
"6315",2020,76
"6316",2020,11
"6317",2020,5
"6318",2020,6
"6319",2020,34
"6320",2020,1
"6321",2020,102
"6322",2020,1
"6323",2020,5
"6324",2020,21
"6325",2020,6
"6326",2020,20
"6327",2020,4
"6328",2020,10
"6329",2020,64
"6330",2020,116
"6331",2020,185
"6332",2020,1473
"6333",2020,325
"6334",2020,58
"6335",2020,974
"6336",2020,14
"6337",2020,1
"6338",2020,14
"6339",2020,6
"6340",2020,22
"6341",2020,170
"6342",2020,10
"6343",2020,20
"6344",2020,1
"6345",2020,224
"6346",2020,113
"6347",2020,54
"6348",2020,703
"6349",2020,213
"6350",2020,21
"6351",2020,2842
"6352",2020,15
"6353",2020,33
"6354",2020,13
"6355",2020,1
"6356",2020,1
"6357",2020,1
"6358",2020,77
"6359",2020,1
"6360",2020,4
"6361",2020,14
"6362",2020,27
"6363",2020,508
"6364",2020,40
"6365",2020,1
"6366",2020,237
"6367",2020,1
"6368",2020,1
"6369",2020,1
"6370",2020,109
"6371",2020,2
"6372",2020,1
"6373",2020,3
"6374",2020,4
"6375",2020,36
"6376",2020,45
"6377",2020,163
"6378",2020,88
"6379",2020,24
"6380",2020,921
"6381",2020,8
"6382",2020,46
"6383",2020,26
"6384",2020,6
"6385",2020,32
"6386",2020,9
"6387",2020,186
"6388",2020,13
"6389",2020,16
"6390",2020,15
"6391",2020,61
"6392",2020,125
"6393",2020,14
"6394",2020,87
"6395",2020,34
"6396",2020,5439
"6397",2020,14
"6398",2020,220
"6399",2020,2
"6400",2020,13
"6401",2020,1
"6402",2020,3
"6403",2020,11
"6404",2020,3
"6405",2020,5
"6406",2020,1
"6407",2020,1
"6408",2020,4
"6409",2020,9
"6410",2020,34
"6411",2020,1
"6412",2020,17
"6413",2020,14
"6414",2020,354
"6415",2020,3
"6416",2020,1
"6417",2020,2
"6418",2020,7
"6419",2020,8
"6420",2020,6
"6421",2020,6
"6422",2020,33
"6423",2020,42
"6424",2020,41
"6425",2020,3
"6426",2020,10
"6427",2020,1
"6428",2020,7
"6429",2020,92
"6430",2020,87
"6431",2020,45
"6432",2020,79
"6433",2020,119
"6434",2020,547
"6435",2020,23
"6436",2020,2
"6437",2020,4
"6438",2020,2
"6439",2020,1
"6440",2020,1
"6441",2020,4
"6442",2020,17
"6443",2020,62
"6444",2020,2
"6445",2020,44
"6446",2020,1418
"6447",2020,12
"6448",2020,5
"6449",2020,97
"6450",2020,148
"6451",2020,668
"6452",2020,874
"6453",2020,250
"6454",2020,1583
"6455",2020,4
"6456",2020,2388
"6457",2020,74
"6458",2020,299
"6459",2020,6
"6460",2020,4
"6461",2020,3
"6462",2020,195
"6463",2020,101
"6464",2020,132
"6465",2020,28
"6466",2020,677
"6467",2020,593
"6468",2020,791
"6469",2020,1613
"6470",2020,28
"6471",2020,1701
"6472",2020,15
"6473",2020,7806
"6474",2020,144
"6475",2020,397
"6476",2020,21
"6477",2020,2
"6478",2020,96
"6479",2020,9
"6480",2020,6
"6481",2020,1
"6482",2020,77
"6483",2020,293
"6484",2020,736
"6485",2020,3
"6486",2020,557
"6487",2020,2
"6488",2020,594
"6489",2020,18
"6490",2020,8
"6491",2020,1
"6492",2020,5
"6493",2020,1
"6494",2020,5
"6495",2020,10
"6496",2020,536
"6497",2020,9
"6498",2020,1
"6499",2020,1
"6500",2020,2
"6501",2020,2
"6502",2020,41
"6503",2020,3
"6504",2020,4
"6505",2020,1
"6506",2020,2
"6507",2020,1
"6508",2020,6
"6509",2020,3
"6510",2020,3
"6511",2020,8
"6512",2020,23
"6513",2020,2
"6514",2020,7
"6515",2020,6
"6516",2020,243
"6517",2020,19
"6518",2020,3
"6519",2020,1
"6520",2020,2
"6521",2020,5
"6522",2020,4
"6523",2020,109
"6524",2020,62
"6525",2020,1
"6526",2020,87
"6527",2020,6
"6528",2020,1
"6529",2020,3
"6530",2020,3
"6531",2020,3
"6532",2020,11
"6533",2020,1
"6534",2020,2
"6535",2020,1
"6536",2020,21
"6537",2020,2
"6538",2020,5
"6539",2020,1
"6540",2020,32
"6541",2020,7
"6542",2020,7
"6543",2020,2
"6544",2020,1
"6545",2020,25
"6546",2020,1
"6547",2020,3
"6548",2020,1
"6549",2020,1
"6550",2020,17
"6551",2020,1
"6552",2020,9
"6553",2020,2
"6554",2020,1
"6555",2020,2
"6556",2020,5
"6557",2020,8
"6558",2020,3
"6559",2020,3
"6560",2020,55
"6561",2020,10
"6562",2020,3
"6563",2020,14
"6564",2020,506
"6565",2020,41
"6566",2020,24
"6567",2020,6
"6568",2020,3
"6569",2020,7
"6570",2020,7
"6571",2020,6
"6572",2020,4
"6573",2020,105
"6574",2020,33
"6575",2020,295
"6576",2020,1
"6577",2020,4
"6578",2020,2
"6579",2020,2
"6580",2020,8
"6581",2020,5
"6582",2020,1
"6583",2020,1
"6584",2020,2
"6585",2020,1
"6586",2020,9
"6587",2020,3
"6588",2020,2
"6589",2020,28
"6590",2020,2
"6591",2020,3
"6592",2020,2
"6593",2020,20
"6594",2020,1
"6595",2020,1
"6596",2020,496
"6597",2020,1
"6598",2020,1
"6599",2020,1
"6600",2020,1
"6601",2020,1
"6602",2020,4
"6603",2020,84
"6604",2020,3
"6605",2020,1
"6606",2020,3
"6607",2020,4
"6608",2020,2
"6609",2020,3
"6610",2020,3
"6611",2020,36
"6612",2020,285
"6613",2020,15
"6614",2020,2
"6615",2020,1
"6616",2020,2
"6617",2020,3
"6618",2020,1
"6619",2020,38
"6620",2020,51
"6621",2020,157
"6622",2020,7
"6623",2020,1
"6624",2020,2
"6625",2020,1
"6626",2020,1
"6627",2020,1
"6628",2020,1
"6629",2020,20
"6630",2020,1
"6631",2020,7
"6632",2020,18
"6633",2020,38
"6634",2020,2
"6635",2020,7
"6636",2020,2
"6637",2020,14
"6638",2020,1
"6639",2020,2
"6640",2020,3
"6641",2020,7
"6642",2020,7
"6643",2020,6
"6644",2020,16
"6645",2020,20
"6646",2020,1
"6647",2020,13
"6648",2020,51
"6649",2020,6
"6650",2020,3
"6651",2020,1
"6652",2020,1
"6653",2020,4
"6654",2020,2
"6655",2020,1
"6656",2020,8
"6657",2020,8
"6658",2020,3
"6659",2020,2
"6660",2020,5
"6661",2020,21
"6662",2020,14
"6663",2020,191
"6664",2020,14
"6665",2020,7
"6666",2020,5
"6667",2020,18
"6668",2020,1
"6669",2020,2
"6670",2020,77
"6671",2020,124
"6672",2020,20
"6673",2020,4
"6674",2020,559
"6675",2020,5
"6676",2020,398
"6677",2020,9
"6678",2020,17
"6679",2020,9
"6680",2020,13
"6681",2020,7
"6682",2020,5
"6683",2020,4
"6684",2020,3
"6685",2020,1
"6686",2020,1
"6687",2020,2
"6688",2020,4
"6689",2020,6
"6690",2020,8
"6691",2020,14
"6692",2020,501
"6693",2020,14
"6694",2020,3
"6695",2020,1
"6696",2020,1
"6697",2020,1
"6698",2020,3
"6699",2020,40
"6700",2020,9
"6701",2020,289
"6702",2020,7
"6703",2020,4
"6704",2020,4
"6705",2020,1
"6706",2020,6
"6707",2020,1
"6708",2020,6
"6709",2020,1
"6710",2020,43
"6711",2020,7
"6712",2020,1
"6713",2020,2
"6714",2020,21
"6715",2020,7
"6716",2020,10
"6717",2020,2
"6718",2020,14
"6719",2020,4
"6720",2020,10
"6721",2020,78
"6722",2020,11
"6723",2020,51
"6724",2020,143
"6725",2020,75
"6726",2020,33
"6727",2020,25
"6728",2020,39
"6729",2020,38
"6730",2020,56
"6731",2020,48
"6732",2020,114
"6733",2020,11
"6734",2020,23
"6735",2020,422
"6736",2020,30
"6737",2020,148
"6738",2020,8
"6739",2020,36
"6740",2020,10
"6741",2020,40
"6742",2020,170
"6743",2020,2
"6744",2020,1
"6745",2020,2
"6746",2020,4
"6747",2020,1
"6748",2020,2
"6749",2020,4
"6750",2020,2
"6751",2020,1
"6752",2020,55
"6753",2020,11
"6754",2020,1
"6755",2020,8
"6756",2020,5
"6757",2020,4
"6758",2020,13
"6759",2020,3
"6760",2020,18
"6761",2020,1
"6762",2020,77
"6763",2020,2
"6764",2020,107
"6765",2020,4
"6766",2020,1
"6767",2020,2
"6768",2020,11
"6769",2020,17
"6770",2020,1
"6771",2020,34
"6772",2020,35
"6773",2020,2
"6774",2020,7
"6775",2020,3
"6776",2020,1
"6777",2020,5
"6778",2020,1
"6779",2020,55
"6780",2020,38
"6781",2020,4
"6782",2020,4
"6783",2020,2
"6784",2020,6
"6785",2020,14
"6786",2020,11
"6787",2020,4
"6788",2020,8
"6789",2020,8
"6790",2020,7
"6791",2020,1
"6792",2020,2
"6793",2020,17
"6794",2020,82
"6795",2020,1
"6796",2020,107
"6797",2020,1
"6798",2020,6
"6799",2020,2
"6800",2020,3
"6801",2020,1
"6802",2020,1
"6803",2020,2
"6804",2020,2
"6805",2020,178
"6806",2020,1
"6807",2020,1
"6808",2020,3
"6809",2020,3
"6810",2020,12
"6811",2020,61
"6812",2020,40
"6813",2020,23
"6814",2020,57
"6815",2020,15
"6816",2020,249
"6817",2020,10
"6818",2020,36
"6819",2020,3
"6820",2020,135
"6821",2020,3
"6822",2020,16
"6823",2020,1
"6824",2020,4
"6825",2020,8
"6826",2020,25
"6827",2020,1
"6828",2020,87
"6829",2020,1
"6830",2020,19
"6831",2020,1
"6832",2020,1
"6833",2020,1
"6834",2020,27
"6835",2020,1
"6836",2020,3
"6837",2020,12
"6838",2020,23
"6839",2020,83
"6840",2020,4
"6841",2020,20
"6842",2020,2
"6843",2020,9
"6844",2020,4
"6845",2020,7
"6846",2020,1
"6847",2020,60
"6848",2020,5
"6849",2020,1
"6850",2020,1
"6851",2020,1
"6852",2020,7
"6853",2020,4
"6854",2020,1
"6855",2020,1
"6856",2020,17
"6857",2020,16
"6858",2020,1
"6859",2020,1
"6860",2020,1
"6861",2020,28
"6862",2020,2
"6863",2020,1
"6864",2020,16
"6865",2020,4
"6866",2020,3
"6867",2020,4
"6868",2020,2
"6869",2020,3
"6870",2020,30
"6871",2020,1
"6872",2020,47
"6873",2020,5
"6874",2020,7
"6875",2020,19
"6876",2020,10
"6877",2020,18
"6878",2020,11
"6879",2020,4
"6880",2020,2
"6881",2020,42
"6882",2020,2
"6883",2020,2
"6884",2020,3
"6885",2020,2
"6886",2020,40
"6887",2020,13
"6888",2020,26
"6889",2020,1
"6890",2020,63
"6891",2020,6
"6892",2020,103
"6893",2020,3
"6894",2020,16
"6895",2020,19
"6896",2020,8
"6897",2020,6
"6898",2020,1
"6899",2020,2
"6900",2020,3
"6901",2020,1
"6902",2020,1
"6903",2020,1
"6904",2020,40
"6905",2020,24
"6906",2020,2
"6907",2020,1
"6908",2020,1
"6909",2020,1
"6910",2020,3
"6911",2020,10
"6912",2020,2
"6913",2020,4
"6914",2020,23
"6915",2020,12
"6916",2020,1
"6917",2020,2
"6918",2020,1
"6919",2020,7
"6920",2020,5
"6921",2020,7
"6922",2020,253
"6923",2020,2
"6924",2020,5
"6925",2020,4
"6926",2020,7
"6927",2020,2
"6928",2020,7
"6929",2020,9
"6930",2020,3
"6931",2020,1
"6932",2020,2
"6933",2020,1
"6934",2020,1
"6935",2020,6
"6936",2020,1
"6937",2020,13
"6938",2020,18
"6939",2020,2
"6940",2020,1
"6941",2020,60
"6942",2020,1
"6943",2020,8
"6944",2020,1
"6945",2020,37
"6946",2020,33
"6947",2020,1
"6948",2020,4
"6949",2020,3
"6950",2020,2
"6951",2020,2
"6952",2020,8
"6953",2020,19
"6954",2020,8
"6955",2020,3
"6956",2020,8
"6957",2020,5
"6958",2020,2
"6959",2020,13
"6960",2020,121
"6961",2020,1
"6962",2020,203
"6963",2020,2
"6964",2020,11
"6965",2020,1
"6966",2020,19
"6967",2020,2
"6968",2020,15
"6969",2020,1
"6970",2020,50
"6971",2020,14
"6972",2020,13
"6973",2020,39
"6974",2020,5
"6975",2020,1
"6976",2020,2
"6977",2020,4
"6978",2020,6
"6979",2020,6
"6980",2020,5
"6981",2020,7
"6982",2020,1
"6983",2020,351
"6984",2020,19
"6985",2020,7
"6986",2020,11
"6987",2020,13
"6988",2020,1
"6989",2020,20
"6990",2020,191
"6991",2020,362
"6992",2020,81
"6993",2020,6
"6994",2020,408
"6995",2020,121
"6996",2020,941
"6997",2020,4
"6998",2020,91
"6999",2020,77
"7000",2020,77
"7001",2020,24
"7002",2020,3
"7003",2020,1
"7004",2020,80
"7005",2020,1
"7006",2020,50
"7007",2020,2
"7008",2020,21
"7009",2020,34
"7010",2020,192
"7011",2020,2
"7012",2020,11
"7013",2020,60
"7014",2020,4
"7015",2020,6
"7016",2020,2
"7017",2020,10
"7018",2020,4
"7019",2020,25
"7020",2020,74
"7021",2020,3
"7022",2020,2
"7023",2020,1
"7024",2020,22
"7025",2020,1
"7026",2020,3
"7027",2020,5
"7028",2020,63
"7029",2020,1
"7030",2020,2
"7031",2020,4
"7032",2020,4
"7033",2020,6
"7034",2020,41
"7035",2020,173
"7036",2020,6
"7037",2020,17
"7038",2020,23
"7039",2020,11
"7040",2020,23
"7041",2020,2
"7042",2020,30
"7043",2020,133
"7044",2020,169
"7045",2020,1519
"7046",2020,399
"7047",2020,37
"7048",2020,1064
"7049",2020,32
"7050",2020,13
"7051",2020,7
"7052",2020,3
"7053",2020,25
